script_id,title,year,gross,writer,producer,director,total female words,total male words,percentage female,percentage_male,cx,cy,poster_url
8215,Silent Hill,2006,62,m,m,m,3109,652,0.83,0.17,0,0,http://ia.media-imdb.com/images/M/MV5BMTI4NzQ3NTgxNV5BMl5BanBnXkFtZTcwMTMwOTIzMQ@@._V1_SX300.jpg
8216,School of Rock,2003,117,m,m,m,1114,2958,0.27,0.73,0,0,http://ia.media-imdb.com/images/M/MV5BMjEwOTMzNjYzMl5BMl5BanBnXkFtZTcwNjczMTQyMQ@@._V1_SX300.jpg
8232,Love & Other Drugs,2010,35,m,m,m,3202,5063,0.39,0.61,0,0,http://ia.media-imdb.com/images/M/MV5BMTgxOTczODEyMF5BMl5BanBnXkFtZTcwMDc0NDY4Mw@@._V1_SX300.jpg
8257,The Revenant,2015,147,m,m,m,0,5396,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BMjU4NDExNDM1NF5BMl5BanBnXkFtZTgwMDIyMTgxNzE@._V1_SX300.jpg
8275,The Fourth Kind,2009,29,m,m,m,4269,3986,0.52,0.48,0,0,http://ia.media-imdb.com/images/M/MV5BMTY2OTM0NDEyM15BMl5BanBnXkFtZTcwNTAzMDY4Mg@@._V1_SX300.jpg
8277,Cursed,2005,26,m,m,m,2615,3967,0.4,0.6,0,0,http://ia.media-imdb.com/images/M/MV5BMTIyMjcxOTUyMV5BMl5BanBnXkFtZTcwMjcxMjkyMQ@@._V1_SX300.jpg
8350,Pirates of the Caribbean: The Curse of the Black Pearl,2003,440,m,m,m,1273,8550,0.13,0.87,0,0,http://ia.media-imdb.com/images/M/MV5BMjAyNDM4MTc2N15BMl5BanBnXkFtZTYwNDk0Mjc3._V1_SX300.jpg
8351,Pirates of the Caribbean: Dead Man's Chest,2006,561,m,m,m,1253,7827,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BMTcwODc1MTMxM15BMl5BanBnXkFtZTYwMDg1NzY3._V1_SX300.jpg
8352,Pirates of the Caribbean: At World's End,2007,390,m,m,m,1679,6353,0.21,0.79,0,0,http://ia.media-imdb.com/images/M/MV5BMjIyNjkxNzEyMl5BMl5BanBnXkFtZTYwMjc3MDE3._V1_SX300.jpg
8382,Kingdom of Heaven,2005,64,m,m,m,864,6518,0.12,0.88,0,0,http://ia.media-imdb.com/images/M/MV5BMjE2MTIwNjg0MV5BMl5BanBnXkFtZTcwNjAxODIzMw@@._V1_SX300.jpg
8405,The Recruit,2003,76,m,m,m,728,5795,0.11,0.89,0,0,http://ia.media-imdb.com/images/M/MV5BMjE5MDMzOTk3MV5BMl5BanBnXkFtZTYwNTE0NTg2._V1_SX300.jpg
8406,The Maiden Heist,2009,0,m,m,m,1086,7526,0.13,0.87,0,0,http://ia.media-imdb.com/images/M/MV5BMTc0MTc0MjE0MF5BMl5BanBnXkFtZTcwMDU1NzI4Mg@@._V1_SX300.jpg
8410,Brick Mansions,2014,21,m,m,m,728,7842,0.08,0.92,0,0,http://ia.media-imdb.com/images/M/MV5BOTI0ODQ2MzY5NF5BMl5BanBnXkFtZTgwNTcxNzQxMTE@._V1_SX300.jpg
8471,Sinister,2012,52,m,m,m,2246,5325,0.3,0.7,0,0,http://ia.media-imdb.com/images/M/MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@._V1_SX300.jpg
8479,Blue Jasmine,2013,35,m,f,m,2747,884,0.76,0.24,0,0,http://ia.media-imdb.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg
8500,Captain America: The First Avenger,2011,194,m,f,m,747,5808,0.11,0.89,0,0,http://ia.media-imdb.com/images/M/MV5BMTYzOTc2NzU3N15BMl5BanBnXkFtZTcwNjY3MDE3NQ@@._V1_SX300.jpg
8524,The Adventures of Tintin,2011,85,m,f,m,0,5631,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BNDE5MDExNTQ1OF5BMl5BanBnXkFtZTcwMDIxMTM5Ng@@._V1_SX300.jpg
8525,Transcendence,2014,24,m,f,m,3040,5333,0.36,0.64,0,0,http://ia.media-imdb.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg
8543,21,2008,98,m,m,m,732,9088,0.07,0.93,0,0,http://ia.media-imdb.com/images/M/MV5BMjAyNTU5OTcxOV5BMl5BanBnXkFtZTcwMDEyNjM2MQ@@._V1_SX300.jpg
8556,Lucky Number Slevin,2006,29,m,f,m,1764,10302,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMzc1OTEwMTk4OF5BMl5BanBnXkFtZTcwMTEzMDQzMQ@@._V1_SX300.jpg
8564,The Martian,2015,235,m,m,m,2864,7353,0.28,0.72,0,0,http://ia.media-imdb.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_SX300.jpg
8601,The Illusionist,2006,52,m,f,m,718,6624,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMTM1MjQyMDkzN15BMl5BanBnXkFtZTcwNzAyNTQzMQ@@._V1_SX300.jpg
8605,The Wolverine,2013,142,m,m,m,1237,7204,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BNzg1MDQxMTQ2OF5BMl5BanBnXkFtZTcwMTk3MjAzOQ@@._V1_SX300.jpg
8612,The Family,2013,39,m,m,m,2329,8161,0.22,0.78,0,0,http://ia.media-imdb.com/images/M/MV5BMjE2MzI0MzkyNV5BMl5BanBnXkFtZTcwMjQ2MDM2OQ@@._V1_SX300.jpg
8649,Shrek 2,2004,610,m,m,m,890,2574,0.26,0.74,0,0,http://ia.media-imdb.com/images/M/MV5BMTk4MTMwNjI4M15BMl5BanBnXkFtZTcwMjExMzUyMQ@@._V1_SX300.jpg
8655,Pitch Perfect,2012,71,f,f,m,5170,3591,0.59,0.41,0,0,http://ia.media-imdb.com/images/M/MV5BMTcyMTMzNzE5N15BMl5BanBnXkFtZTcwNzg5NjM5Nw@@._V1_SX300.jpg
8672,The 40-Year-Old Virgin,2005,147,m,m,m,2624,6634,0.28,0.72,0,0,http://ia.media-imdb.com/images/M/MV5BMTU5MzU2MzY2Nl5BMl5BanBnXkFtZTgwOTM4NzMxMDE@._V1_SX300.jpg
8743,Blood Diamond,2006,76,m,m,m,1206,5075,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMTY5MTYyNjkwNV5BMl5BanBnXkFtZTcwODE3MTI0MQ@@._V1_SX300.jpg
8765,Brokeback Mountain,2005,112,f,m,m,411,3011,0.12,0.88,0,0,http://ia.media-imdb.com/images/M/MV5BMTY5NTAzNTc1NF5BMl5BanBnXkFtZTYwNDY4MDc3._V1_SX300.jpg
8770,The Cabin in the Woods,2012,45,m,m,m,2664,4339,0.38,0.62,0,0,http://ia.media-imdb.com/images/M/MV5BNTUxNzYyMjg2N15BMl5BanBnXkFtZTcwMTExNzExNw@@._V1_SX300.jpg
8802,The Curious Case of Benjamin Button,2008,153,m,f,m,6542,6402,0.51,0.49,0,0,http://ia.media-imdb.com/images/M/MV5BNjQ0NTY2ODY2M15BMl5BanBnXkFtZTgwMjE4MzkxMDE@._V1_SX300.jpg
8807,The Dark Knight Rises,2012,489,m,m,m,1537,8682,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@._V1_SX300.jpg
8850,Forgetting Sarah Marshall,2008,76,m,m,m,3254,5746,0.36,0.64,0,0,http://ia.media-imdb.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_SX300.jpg
8887,Green Lantern,2011,128,m,m,m,1582,7545,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BMTMyMTg3OTM5Ml5BMl5BanBnXkFtZTcwNzczMjEyNQ@@._V1_SX300.jpg
8911,"I, Robot",2004,203,m,m,m,2086,6207,0.25,0.75,0,0,http://ia.media-imdb.com/images/M/MV5BMTQwNzI5NTQ0OF5BMl5BanBnXkFtZTYwMTI3Mjk2._V1_SX300.jpg
9015,Moneyball,2011,82,m,m,m,511,13269,0.04,0.96,0,0,http://ia.media-imdb.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@._V1_SX300.jpg
9017,Monsters University,2013,286,m,m,m,877,5733,0.13,0.87,0,0,http://ia.media-imdb.com/images/M/MV5BMTUyODgwMDU3M15BMl5BanBnXkFtZTcwOTM4MjcxOQ@@._V1_SX300.jpg
9021,Mr. & Mrs. Smith,2005,252,m,f,m,2104,2734,0.43,0.57,0,0,http://ia.media-imdb.com/images/M/MV5BMTUxMzcxNzQzOF5BMl5BanBnXkFtZTcwMzQxNjUyMw@@._V1_SX300.jpg
9056,The Others,2001,148,m,m,m,6261,854,0.88,0.12,0,0,http://ia.media-imdb.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx._V1_SX300.jpg
9222,Wedding Crashers,2005,283,m,m,m,3322,16459,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BMTc4NTUyNzU4MV5BMl5BanBnXkFtZTcwMzcyMTkyMQ@@._V1_SX300.jpg
9236,World War Z,2013,216,m,m,m,412,4569,0.08,0.92,0,0,http://ia.media-imdb.com/images/M/MV5BMTg0NTgxMjIxOF5BMl5BanBnXkFtZTcwMDM0MDY1OQ@@._V1_SX300.jpg
9247,Lee Daniels' The Butler,2013,125,m,f,m,2359,6924,0.25,0.75,0,0,http://ia.media-imdb.com/images/M/MV5BMjM2NDY3MjkyMF5BMl5BanBnXkFtZTcwMDM5Nzg5OQ@@._V1_SX300.jpg
